Id,SalePrice
2734,157511.9845866779
2735,129587.53122654917
2736,141416.80804106191
2737,116706.56353719685
2738,143736.05368667786
2739,160749.68909896203
2740,134883.35073367957
2741,142627.13069167672
2742,161655.64271680522
2743,148201.11277218704
2744,152403.88002567957
2745,156197.82541366646
2746,132560.64342475645
2747,147381.26149546346
2748,129717.5545391676
2749,122840.19327612166
2750,130378.60744915652
2751,126959.98892037655
2752,210242.12679459012
2753,142671.92498671322
2754,226432.38514097285
2755,135418.0209054116
2756,98128.10408022116
2757,73265.07360509656
2758,84136.85561808643
2759,154722.26395079598
2760,115615.63534302132
2761,137094.0850254263
2762,143619.71300186237
2763,191086.08990699868
2764,142836.30599535612
2765,276147.56226474204
2766,135019.53038405048
2767,80333.61371297712
2768,125314.19846531333
2769,118594.52991959665
2770,146324.5777830536
2771,111855.51705326917
2772,109035.52291937113
2773,151129.66202034272
2774,134943.64784572105
2775,118538.19101000136
2776,146737.43263653797
2777,136057.4480528706
2778,112834.0917354462
2779,117694.73177063566
2780,103810.46944804717
2781,91542.37314310008
2782,85860.59676970178
2783,85106.2585459813
2784,117705.03905729689
2785,130465.62719508115
2786,64634.792871943784
2787,127608.26951683465
2788,69886.3873656472
2789,155052.99803600597
2790,97820.11229855528
2791,106220.13376451755
2792,60108.163554293205
2793,148791.28748225543
2794,91855.54588693194
2795,114053.58050714835
2796,90010.84199860577
2797,202252.00254076495
2798,91340.79350587241
2799,103271.96017149469
2800,76924.98667588714
2801,107103.20130948565
2802,128787.93637632912
2803,170289.67792953996
2804,130185.19517163941
2805,99312.06213988083
2806,82809.84496674714
2807,147897.9904734213
2808,137840.0363865775
2809,131618.23778693075
2810,129783.6804839023
2811,144644.03974653894
2812,139942.04524371075
2813,160657.1782805741
2814,165670.12465391823
2815,96765.00769627438
2816,242257.29553523826
2817,144343.7122710469
2818,129773.96613507127
2819,160781.35035665645
2820,135406.91522983628
2821,112278.88703134275
2822,187774.61009219877
2823,306835.3238871551
2824,167098.12658070796
2825,128781.95677503059
2826,130787.33568528523
2827,138798.97884179087
2828,224415.5287969403
2829,221314.6243418885
2830,229475.77840486926
2831,186584.46079396032
2832,250786.2448182843
2833,269113.1823445255
2834,203320.97222467625
2835,226576.09617443648
2836,185317.16031248288
2837,174628.8686720985
2838,155563.70183575613
2839,178425.83774660723
2840,198547.31812797074
2841,208089.19559912223
2842,234752.59664237322
2843,150465.94451150132
2844,167838.23932995345
2845,136094.5015462449
2846,212014.09894324135
2847,196147.24916685233
2848,227792.72305595857
2849,198914.5995245805
2850,282651.8126135875
2851,232329.33406603598
2852,243958.08009954612
2853,234280.64793777812
2854,142918.3637133444
2855,206770.33700822658
2856,193455.20242832176
2857,184853.95258212436
2858,200700.15364370297
2859,116101.22228478431
2860,115711.04752336696
2861,123242.9990261897
2862,181119.86249918447
2863,126123.72624705761
2864,227576.06855665316
2865,129380.2488324622
2866,155838.46493162913
2867,99580.89847210335
2868,99828.91023431515
2869,110056.26325614609
2870,134744.26206894516
2871,91439.75406532522
2872,54453.514281909964
2873,110374.60086254924
2874,125135.34051951907
2875,126714.48122958494
2876,168479.68261353465
2877,143895.94020120273
2878,172889.06417379936
2879,131570.84188628098
2880,106119.42875566523
2881,150061.7064009298
2882,161844.23791917006
2883,193387.40472373719
2884,197712.54691776636
2885,184364.92510315872
2886,218333.5930948869
2887,102581.83426750134
2888,136205.8411916779
2889,63248.07776140442
2890,72718.46966973082
2891,126904.75020268938
2892,64430.03949436118
2893,98256.24232817664
2894,67366.27002900382
2895,262950.0788624773
2896,241595.94779904952
2897,209111.24663092295
2898,161319.98619453516
2899,199345.6135877702
2900,157367.38211074474
2901,229364.15360193193
2902,197062.44149316492
2903,320533.78716815007
2904,338419.5972372336
2905,89726.29636648111
2906,193869.936213382
2907,107280.90932673516
2908,132058.42871983084
2909,167820.9879646658
2910,75734.71378522913
2911,83745.7699181608
2912,141728.4640780204
2913,88747.46275359967
2914,78601.7732921988
2915,89293.0266397526
2916,88658.38991291173
2917,181404.80549130047
2918,117474.7680191403
2919,223867.31832052223
